room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15592723,63907228,Private room,,24,0,,2,1.0,53.0,1.0,56.141719,10.193388,2016-10-28 23:20:09.601023
7262067,9821592,Entire home/apt,,6,5,4.5,6,3.0,75.0,2.0,56.153878,10.167953,2016-10-28 23:20:03.592873
13304332,75155118,Entire home/apt,,2,1,,3,1.0,41.0,5.0,56.141599,10.188876,2016-10-28 23:19:58.754585
1229948,6709280,Entire home/apt,,24,0,,2,1.0,123.0,4.0,56.16591,10.218165,2016-10-28 23:19:53.297179
13372149,70939391,Entire home/apt,,24,6,5.0,3,1.0,61.0,2.0,56.145887,10.203534,2016-10-28 23:19:50.085386
6613221,34569553,Private room,,24,20,5.0,3,1.0,34.0,1.0,56.144624,10.191223,2016-10-28 23:19:46.486203
2920653,14915702,Private room,,24,88,5.0,2,1.0,53.0,2.0,56.163717,10.202791,2016-10-28 23:19:38.576678
5856267,30406585,Private room,,10,2,,2,1.0,227.0,1.0,56.160937,10.113872,2016-10-28 23:19:34.334055
5321724,26396472,Private room,,4,15,5.0,2,1.0,28.0,1.0,56.17436,10.213341,2016-10-28 23:19:30.910765
3285781,16606174,Entire home/apt,,24,0,,2,2.0,121.0,2.0,56.145512,10.200969,2016-10-28 23:19:28.197262
15637546,82133141,Private room,,5,0,,2,1.0,25.0,7.0,56.189185,10.236529,2016-10-28 23:19:23.825681
13391493,29018686,Entire home/apt,,6,3,4.5,4,1.0,53.0,1.0,56.156315,10.181431,2016-10-28 23:19:10.531919
10869257,56309555,Entire home/apt,,4,0,,5,4.0,75.0,7.0,56.201009,10.188311,2016-10-28 23:19:03.541999
13690448,75952938,Entire home/apt,,24,0,,4,1.0,62.0,1.0,56.156233,10.206185,2016-10-28 23:18:57.102339
14196910,84730234,Entire home/apt,,24,0,,4,2.0,125.0,2.0,56.153359,10.206505,2016-10-28 23:18:52.794267
5610994,699353,Entire home/apt,,24,0,,8,3.0,242.0,1.0,56.15906,10.210067,2016-10-28 23:18:48.316338
13575061,51431543,Private room,,24,1,,1,1.0,24.0,1.0,56.145032,10.192505,2016-10-28 23:18:44.068031
13665577,79454817,Entire home/apt,,4,0,,3,1.0,61.0,3.0,56.174753,10.205828,2016-10-28 23:18:40.990424
12993532,14422892,Entire home/apt,,1,1,,6,4.0,113.0,2.0,56.107271,10.210592,2016-10-28 23:18:37.915817
12878135,70456128,Entire home/apt,,2,4,5.0,2,1.0,38.0,2.0,56.132727,10.166505,2016-10-28 23:18:31.173511
13756297,25940578,Private room,,3,3,4.0,2,1.0,32.0,2.0,56.176618,10.150002,2016-10-28 23:18:20.296237
9265393,48129850,Entire home/apt,,24,2,,3,2.0,61.0,10.0,56.146216,10.192045,2016-10-28 23:18:11.651882
13965037,80269613,Entire home/apt,,4,4,4.5,2,1.0,49.0,3.0,56.175772,10.199089,2016-10-28 23:17:54.219935
10111225,4826381,Private room,,2,0,,5,1.0,53.0,1.0,56.139453,10.176069,2016-10-28 23:17:44.874312
10225889,52548000,Private room,,24,0,,2,1.0,75.0,1.0,56.152648,10.206633,2016-10-28 23:17:29.357854
6849870,35892464,Entire home/apt,,24,3,4.5,2,1.0,75.0,1.0,56.154581,10.210737,2016-10-28 23:17:20.726189
3543658,3102759,Entire home/apt,,24,21,4.5,4,1.0,148.0,1.0,56.159621,10.206948,2016-10-28 23:17:16.790176
6034802,31322645,Private room,,24,0,,2,1.0,559.0,1.0,56.156604,10.204768,2016-10-28 23:17:09.340657
6686066,34853193,Entire home/apt,,1,0,,2,1.0,46.0,2.0,56.138219,10.191208,2016-10-28 23:17:06.780359
6702363,35083326,Private room,,24,13,4.5,2,1.0,50.0,1.0,56.158864,10.212611,2016-10-28 23:17:01.766495
4217343,21887821,Private room,,3,0,,2,1.0,105.0,1.0,56.1668,10.181981,2016-10-28 23:16:55.853827
11822242,39530055,Entire home/apt,,24,39,5.0,4,1.0,91.0,2.0,56.147461,10.205391,2016-10-28 23:16:50.430275
4013846,20811010,Entire home/apt,,4,25,4.5,5,3.0,91.0,2.0,56.176184,10.202899,2016-10-29 00:29:31.626700
3870987,19995159,Entire home/apt,,4,17,4.5,5,3.0,136.0,1.0,56.174048,10.196253,2016-10-29 00:29:14.249215
14679065,91253268,Entire home/apt,,5,2,,2,1.0,68.0,1.0,56.19289,10.245275,2016-10-29 00:29:10.572116
12913913,12992385,Private room,,24,12,4.5,2,1.0,39.0,1.0,56.164423,10.213442,2016-10-29 00:28:40.455994
13368397,73073461,Entire home/apt,,24,3,3.5,4,1.0,61.0,2.0,56.169829,10.219463,2016-10-29 00:28:35.294351
12868279,70025923,Entire home/apt,,4,0,,6,3.0,91.0,1.0,56.1801,10.197831,2016-10-29 00:28:10.080547
5455178,9449181,Entire home/apt,,2,9,4.5,6,3.0,9667.0,3.0,56.141727,10.180293,2016-10-29 00:28:04.350942
9488891,49180285,Private room,,2,0,,2,1.0,33.0,2.0,56.140904,10.183091,2016-10-29 00:27:58.755522
11110011,31085856,Entire home/apt,,24,2,,4,1.0,75.0,2.0,56.159193,10.211892,2016-10-29 00:27:51.781786
10891158,30053681,Entire home/apt,,24,0,,4,2.0,106.0,1.0,56.144444,10.20271,2016-10-29 00:27:08.613990
14521750,89739240,Entire home/apt,,2,1,,4,1.0,53.0,1.0,56.146638,10.184844,2016-10-29 00:27:04.647824
4634027,16538341,Private room,,24,0,,2,1.0,18.0,1.0,56.163907,10.199457,2016-10-29 00:26:58.899937
14257978,42360482,Private room,,24,2,,2,1.0,38.0,1.0,56.15846,10.214725,2016-10-29 00:26:33.858854
13526141,39725715,Private room,,24,9,4.5,2,1.0,72.0,1.0,56.154352,10.211918,2016-10-29 00:26:17.020160
1182296,6467739,Entire home/apt,,24,26,5.0,6,3.0,148.0,2.0,56.16583,10.193496,2016-10-29 00:26:04.956997
6917279,36255320,Entire home/apt,,3,3,4.5,4,2.0,38.0,10.0,56.166395,10.1856,2016-10-29 00:25:37.031194
4872442,25065017,Entire home/apt,,24,3,4.5,2,0.0,49.0,1.0,56.158405,10.20757,2016-10-29 00:24:48.330170
13137225,73198201,Private room,,6,13,4.5,3,1.0,45.0,2.0,56.15143,10.15782,2016-10-29 00:24:39.802941
13860443,30585739,Entire home/apt,,24,5,4.0,4,1.0,53.0,2.0,56.164494,10.200908,2016-10-29 00:24:32.537426
4226056,21761498,Private room,,4,77,4.5,1,1.0,33.0,1.0,56.179987,10.189699,2016-10-29 00:24:23.770687
1205477,3580555,Entire home/apt,,5,4,4.5,4,2.0,88.0,3.0,56.187484,10.232343,2016-10-29 00:24:05.823241
13753467,36789315,Entire home/apt,,24,1,,5,2.0,84.0,4.0,56.166383,10.196918,2016-10-29 00:23:53.992828
7601780,21875498,Private room,,6,0,,2,1.0,38.0,2.0,56.15392,10.156235,2016-10-29 00:23:51.462229
1503388,8032574,Private room,,10,80,5.0,2,1.0,41.0,1.0,56.157389,10.124366,2016-10-29 00:23:48.471447
3222035,16315813,Private room,,24,0,,2,1.0,74.0,1.0,56.164976,10.201618,2016-10-29 00:23:28.508534
3424097,17259442,Entire home/apt,,13,4,5.0,8,4.0,136.0,1.0,56.234735,10.195255,2016-10-29 00:23:23.519599
14894886,5063894,Private room,,24,3,5.0,4,1.0,75.0,1.0,56.145146,10.202259,2016-10-28 23:16:38.727689
12271099,66097581,Entire home/apt,,24,7,5.0,3,1.0,64.0,4.0,56.147031,10.208621,2016-10-28 23:16:35.518061
14591342,90488369,Entire home/apt,,24,8,4.5,2,1.0,75.0,2.0,56.153265,10.192711,2016-10-28 23:16:18.891688
9449240,35779591,Entire home/apt,,24,2,,5,3.0,53.0,1.0,56.143969,10.20469,2016-10-28 23:16:14.642282
13845013,27232644,Entire home/apt,,4,3,4.5,3,1.0,53.0,1.0,56.19243,10.193621,2016-10-28 23:16:11.096153
14962345,94207445,Private room,,4,0,,2,1.0,31.0,1.0,56.185847,10.195221,2016-10-28 23:16:07.260225
15266544,56638124,Entire home/apt,,24,3,4.0,6,4.0,78.0,1.0,56.157837,10.199103,2016-10-28 23:16:04.970383
11631760,61636225,Private room,,4,12,5.0,4,1.0,37.0,1.0,56.199337,10.179,2016-10-28 23:16:01.565506
11978055,56685489,Entire home/apt,,4,11,4.5,3,2.0,75.0,2.0,56.174017,10.205268,2016-10-28 23:15:56.753444
10109949,51829393,Private room,,24,9,4.5,1,1.0,39.0,1.0,56.162986,10.20006,2016-10-28 23:15:53.776843
7502671,39304658,Entire home/apt,,24,2,,4,1.0,75.0,2.0,56.153777,10.206103,2016-10-28 23:15:18.706388
6829488,11201233,Entire home/apt,,2,16,4.5,4,1.0,59.0,2.0,56.121733,10.155418,2016-10-28 23:15:16.341677
13936869,77946591,Entire home/apt,,24,0,,6,3.0,136.0,2.0,56.163586,10.198081,2016-10-28 23:15:00.275538
13682350,79663940,Entire home/apt,,24,1,,2,1.0,61.0,,56.156953,10.183533,2016-10-28 23:14:57.500922
11531203,60816820,Entire home/apt,,24,39,5.0,4,2.0,95.0,1.0,56.152427,10.18654,2016-10-28 23:14:52.928518
13577077,39309820,Private room,,3,0,,2,1.0,45.0,1.0,56.175238,10.159555,2016-10-28 23:14:45.746340
10508879,12155965,Private room,,24,0,,2,1.0,68.0,1.0,56.15894,10.213086,2016-10-28 23:14:41.968589
5455986,28297043,Entire home/apt,,24,85,5.0,6,2.0,151.0,1.0,56.159409,10.207819,2016-10-28 23:14:38.291229
14834887,92801590,Entire home/apt,,24,2,,2,1.0,44.0,1.0,56.158874,10.196582,2016-10-28 23:14:30.241682
7464703,38058024,Entire home/apt,,24,13,4.5,2,1.0,64.0,2.0,56.145115,10.206242,2016-10-28 23:14:25.143861
14424447,88761945,Entire home/apt,,24,1,,2,1.0,53.0,1.0,56.164861,10.188168,2016-10-28 23:14:11.934429
5881690,14856877,Entire home/apt,,6,4,4.5,6,2.0,128.0,1.0,56.150614,10.164871,2016-10-28 23:14:08.407037
13233523,74305599,Entire home/apt,,24,6,5.0,3,1.0,83.0,1.0,56.162872,10.200817,2016-10-28 23:14:02.823442
14876489,58154427,Entire home/apt,,24,2,,2,1.0,40.0,1.0,56.164565,10.209852,2016-10-28 23:13:57.491582
3130430,15897181,Entire home/apt,,1,5,5.0,6,3.0,106.0,2.0,56.119435,10.165453,2016-10-28 23:13:53.846016
7055852,37007293,Entire home/apt,,24,4,5.0,2,1.0,83.0,1.0,56.147317,10.198741,2016-10-28 23:13:49.098171
12800078,69737611,Entire home/apt,,3,4,5.0,6,4.0,61.0,1.0,56.162197,10.145104,2016-10-28 23:13:41.207453
4528118,7235516,Entire home/apt,,6,8,4.5,4,2.0,64.0,2.0,56.148951,10.162641,2016-10-28 23:13:30.230744
14060991,84399050,Entire home/apt,,2,0,,6,3.0,115.0,2.0,56.124611,10.185885,2016-10-28 23:13:26.068387
11525342,60767517,Private room,,24,28,5.0,2,1.0,47.0,3.0,56.155812,10.193514,2016-10-28 23:13:19.223615
14393054,88433503,Entire home/apt,,5,6,5.0,2,1.0,45.0,2.0,56.191416,10.220246,2016-10-28 23:13:16.275658
7301195,38243975,Private room,,24,1,,2,1.0,42.0,1.0,56.17172,10.216736,2016-10-28 23:13:12.090448
1192719,6519122,Entire home/apt,,3,16,5.0,3,1.0,61.0,2.0,56.161876,10.16027,2016-10-28 23:13:08.430733
15373567,56474345,Entire home/apt,,2,0,,2,2.0,44.0,10.0,56.145758,10.183853,2016-10-28 23:13:03.767093
6640260,34754389,Entire home/apt,,24,3,4.5,3,1.0,61.0,3.0,56.14812,10.205118,2016-10-28 23:13:00.618200
7853770,41386072,Entire home/apt,,2,0,,4,1.0,83.0,2.0,56.146263,10.18598,2016-10-28 23:12:55.847797
15559843,100186968,Entire home/apt,,3,0,,6,4.0,68.0,2.0,56.168868,10.165323,2016-10-28 23:12:51.549102
14295291,87293030,Entire home/apt,,24,1,,3,1.0,67.0,2.0,56.157134,10.210694,2016-10-28 23:12:44.226560
7470822,38670225,Private room,,3,2,,2,1.0,33.0,1.0,56.178108,10.166406,2016-10-28 23:12:36.714260
6329172,32944196,Private room,,24,0,,3,1.0,26.0,2.0,56.156236,10.185091,2016-10-28 23:12:33.878132
8031820,42408090,Entire home/apt,,18,0,,2,1.0,53.0,2.0,56.20992,10.068936,2016-10-28 23:12:30.754946
13406599,76330491,Private room,,6,2,,2,1.0,45.0,1.0,56.15378,10.1814,2016-10-28 23:12:18.578144
10323710,47456238,Private room,,24,3,4.0,2,1.0,30.0,2.0,56.159399,10.202191,2016-10-28 23:12:15.672702
13644236,3570382,Entire home/apt,,24,4,4.5,3,2.0,53.0,3.0,56.163557,10.202491,2016-10-28 23:12:11.483884
12179626,50933433,Entire home/apt,,24,2,,4,1.0,106.0,3.0,56.161594,10.207779,2016-10-28 23:12:03.732765
13506671,77500567,Private room,,24,5,4.5,2,1.0,45.0,1.0,56.144776,10.188385,2016-10-28 23:12:01.023243
13500519,77364871,Private room,,24,4,5.0,2,1.0,61.0,1.0,56.15238,10.187432,2016-10-28 23:11:53.427549
6383847,33276556,Entire home/apt,,24,1,,2,2.0,61.0,6.0,56.153905,10.187416,2016-10-28 23:11:49.759487
679638,3459188,Entire home/apt,,4,13,4.5,4,2.0,75.0,1.0,56.176346,10.201707,2016-10-28 23:11:45.921307
7393950,38740112,Entire home/apt,,4,1,,4,2.0,61.0,1.0,56.190156,10.185107,2016-10-28 23:11:33.096280
14352231,84356229,Entire home/apt,,1,3,5.0,2,1.0,71.0,2.0,56.141445,10.191332,2016-10-28 23:11:30.623160
6907846,14682734,Entire home/apt,,24,5,4.0,3,1.0,76.0,1.0,56.16196,10.203407,2016-10-28 23:11:26.448433
7217756,3973767,Entire home/apt,,24,12,4.5,8,3.0,218.0,,56.154881,10.20272,2016-10-28 23:11:22.130220
15433627,98183177,Entire home/apt,,24,1,,4,2.0,65.0,1.0,56.141926,10.200774,2016-10-28 23:11:18.126356
14165774,85695028,Entire home/apt,,24,0,,3,2.0,62.0,2.0,56.146659,10.207796,2016-10-28 23:11:12.670165
7704945,40474724,Entire home/apt,,1,1,,2,0.0,39.0,1.0,56.112717,10.208881,2016-10-28 23:11:08.382217
6953699,36363951,Entire home/apt,,6,7,4.5,2,2.0,53.0,2.0,56.157212,10.164607,2016-10-28 23:11:04.138593
11060627,33345202,Entire home/apt,,1,1,,3,1.0,75.0,1.0,56.141763,10.191782,2016-10-28 23:10:54.259950
13445809,56671681,Entire home/apt,,2,8,5.0,6,2.0,79.0,1.0,56.140378,10.177838,2016-10-28 23:10:50.288131
12647304,67719691,Private room,,24,3,5.0,2,1.0,38.0,1.0,56.169716,10.21121,2016-10-28 23:10:45.948899
6727547,33668991,Entire home/apt,,24,0,,6,3.0,113.0,1.0,56.155068,10.204948,2016-10-28 23:10:42.289367
3475256,17505162,Entire home/apt,,24,11,4.5,4,1.0,91.0,1.0,56.166575,10.227801,2016-10-28 23:10:38.774375
11632501,48266435,Entire home/apt,,24,2,,2,1.0,37.0,3.0,56.167906,10.219683,2016-10-28 23:10:35.039923
12563913,68110006,Entire home/apt,,6,2,,4,1.0,45.0,1.0,56.154453,10.182162,2016-10-28 23:10:30.476758
14201191,80313679,Entire home/apt,,24,6,5.0,2,1.0,61.0,2.0,56.157039,10.197032,2016-10-28 23:10:26.741133
7566424,30655819,Shared room,,1,1,,1,1.0,48.0,1.0,56.141997,10.2066,2016-10-29 00:52:11.063744
427996,1932615,Shared room,,2,0,,2,1.0,83.0,1.0,56.143421,10.186077,2016-10-29 01:39:16.189722
3315138,16734834,Shared room,,5,2,,2,1.0,76.0,1.0,56.200268,10.263053,2016-10-29 00:13:52.697777
7731827,13812645,Shared room,,11,5,5.0,1,1.0,23.0,1.0,56.184121,10.116656,2016-10-28 23:54:26.014786
12799204,29578114,Shared room,,11,1,,2,1.0,23.0,1.0,56.171913,10.136547,2016-10-28 23:52:11.881286
6778463,20693961,Shared room,,3,0,,5,1.0,10.0,1.0,56.173203,10.182304,2016-10-29 00:24:44.420912
9398947,48746007,Shared room,,24,0,,2,1.0,30.0,1.0,56.145004,10.188038,2016-10-29 00:53:53.493598
8819543,29014983,Shared room,,24,46,5.0,1,1.0,32.0,1.0,56.164447,10.189526,2016-10-28 23:51:52.870791
15529135,60266236,Shared room,,11,0,,2,1.0,31.0,1.0,56.185614,10.115516,2016-10-28 23:56:20.072643
12313490,36133977,Shared room,,24,2,,1,1.0,53.0,3.0,56.158547,10.20257,2016-10-29 01:27:21.462153
8395271,4159382,Shared room,,24,0,,1,1.0,68.0,1.0,56.162881,10.203689,2016-10-28 23:23:14.164531
15441566,2600000,Shared room,,24,1,,2,1.0,25.0,1.0,56.15375,10.205814,2016-10-28 23:22:56.372616
14778542,17790044,Shared room,,24,3,5.0,2,1.0,44.0,1.0,56.157669,10.212596,2016-10-29 00:42:19.505690
992006,5448017,Shared room,,6,26,4.5,2,1.0,30.0,1.0,56.15635,10.181416,2016-10-29 01:34:17.717173
7579412,39741117,Entire home/apt,,17,25,4.5,16,6.0,227.0,2.0,56.160728,9.973628,2016-10-28 23:55:25.463872
13887386,58840562,Entire home/apt,,9,2,,11,5.0,303.0,1.0,56.129727,10.099493,2016-10-29 00:31:57.713746
10376952,53415229,Entire home/apt,,2,11,4.5,4,2.0,59.0,2.0,56.121964,10.14353,2016-10-29 00:37:16.160749
4231099,4826381,Entire home/apt,,2,1,,7,3.0,136.0,2.0,56.138275,10.177061,2016-10-29 01:17:44.991945
3840780,253507,Entire home/apt,,1,7,5.0,2,1.0,68.0,1.0,56.119186,10.167042,2016-10-28 23:17:34.510215
8119414,42877058,Entire home/apt,,2,8,5.0,5,2.0,64.0,1.0,56.122619,10.174186,2016-10-29 00:22:06.692859
6473511,9417100,Entire home/apt,,2,1,,7,3.0,91.0,6.0,56.125806,10.180509,2016-10-28 23:53:29.177587
1229950,6709280,Entire home/apt,,24,0,,2,1.0,146.0,4.0,56.147029,10.198049,2016-10-29 00:20:01.345294
5553690,13538030,Entire home/apt,,24,2,,2,2.0,61.0,2.0,56.147063,10.197802,2016-10-29 00:08:49.659964
1229943,6709280,Entire home/apt,,24,0,,5,3.0,213.0,4.0,56.146958,10.197887,2016-10-29 00:54:10.523993
11036505,23535351,Entire home/apt,,24,2,,5,3.0,136.0,4.0,56.147778,10.194355,2016-10-29 01:19:34.263750
12107859,64927006,Entire home/apt,,24,4,4.5,4,1.0,48.0,1.0,56.147432,10.192535,2016-10-28 23:48:36.221201
14811525,4814454,Entire home/apt,,24,0,,3,2.0,83.0,2.0,56.147129,10.194481,2016-10-29 00:43:01.973761
7187213,8699789,Entire home/apt,,24,0,,2,1.0,91.0,1.0,56.146791,10.194647,2016-10-29 01:12:59.524380
4745335,24123871,Entire home/apt,,24,6,5.0,4,1.0,79.0,1.0,56.146685,10.194343,2016-10-28 23:59:48.970514
6125202,31542511,Entire home/apt,,24,6,4.5,4,2.0,67.0,2.0,56.14665,10.190809,2016-10-28 23:20:53.562883
2545262,13031500,Entire home/apt,,24,30,5.0,4,1.0,75.0,2.0,56.146499,10.192972,2016-10-29 00:34:50.201659
6896506,36137084,Entire home/apt,,24,4,5.0,2,1.0,76.0,15.0,56.146532,10.19096,2016-10-28 23:57:39.349114
8714026,42906521,Entire home/apt,,24,0,,3,2.0,75.0,1.0,56.145642,10.188697,2016-10-28 23:47:59.914705
13538856,77876019,Entire home/apt,,24,2,,2,1.0,50.0,1.0,56.145579,10.188997,2016-10-29 01:22:17.497391
11562476,61071917,Entire home/apt,,24,1,,6,3.0,181.0,1.0,56.145348,10.189978,2016-10-28 23:28:10.153508
15488778,99459437,Entire home/apt,,2,0,,5,1.0,63.0,1.0,56.144785,10.184796,2016-10-29 01:34:04.847931
13366549,8788727,Entire home/apt,,24,3,4.5,4,2.0,68.0,1.0,56.147466,10.200384,2016-10-29 01:20:27.000870
10653261,1663758,Entire home/apt,,24,4,5.0,7,3.0,181.0,1.0,56.146761,10.202515,2016-10-29 01:17:30.524262
10648150,46398584,Entire home/apt,,24,0,,5,2.0,103.0,1.0,56.145996,10.190874,2016-10-29 00:43:48.303799
1799105,9253629,Entire home/apt,,24,3,5.0,2,1.0,61.0,2.0,56.145863,10.190591,2016-10-29 00:03:37.468644
4003918,20722969,Entire home/apt,,2,11,5.0,2,1.0,61.0,1.0,56.144363,10.185928,2016-10-28 23:46:16.027497
8383274,28459278,Entire home/apt,,24,3,4.5,3,1.0,60.0,2.0,56.146005,10.192641,2016-10-28 23:16:53.687926
14527741,23978645,Entire home/apt,,24,8,5.0,2,1.0,68.0,1.0,56.146614,10.197912,2016-10-28 23:44:47.005665
4316892,13180104,Entire home/apt,,2,4,5.0,3,1.0,61.0,1.0,56.142259,10.182869,2016-10-29 01:01:36.495033
10247667,51343116,Entire home/apt,,24,8,5.0,4,2.0,99.0,1.0,56.145875,10.194172,2016-10-28 23:48:52.341440
10646202,15433142,Entire home/apt,,24,0,,2,1.0,49.0,1.0,56.145578,10.194384,2016-10-29 00:38:41.578816
12728364,43697904,Entire home/apt,,2,4,4.5,2,1.0,40.0,2.0,56.142164,10.183967,2016-10-28 23:16:28.170717
14418193,12819386,Entire home/apt,,24,4,4.5,2,1.0,67.0,2.0,56.145417,10.193486,2016-10-28 23:41:39.754699
8378982,19104463,Entire home/apt,,24,18,4.5,5,1.0,55.0,1.0,56.145334,10.193368,2016-10-29 00:42:15.312095
6081122,31565308,Entire home/apt,,24,7,4.5,2,1.0,78.0,1.0,56.145605,10.195215,2016-10-29 00:15:17.295709
3390094,7804711,Entire home/apt,,24,43,5.0,2,1.0,75.0,1.0,56.145893,10.19948,2016-10-29 00:18:04.989415
8966310,26904993,Entire home/apt,,24,1,,4,1.0,45.0,1.0,56.145619,10.196315,2016-10-29 00:07:46.003843
4338469,22524494,Entire home/apt,,24,8,5.0,3,1.0,115.0,1.0,56.145418,10.195177,2016-10-28 23:25:40.618674
5249938,27170663,Entire home/apt,,24,2,,3,1.0,45.0,1.0,56.14476,10.191848,2016-10-29 01:24:01.867668
6637297,34739962,Entire home/apt,,2,7,4.5,5,2.0,118.0,1.0,56.143817,10.188835,2016-10-28 23:29:03.469896
11335518,19083516,Entire home/apt,,24,2,,3,1.0,98.0,2.0,56.144571,10.193314,2016-10-29 00:13:16.271466
2726635,12943759,Entire home/apt,,24,27,5.0,4,1.0,50.0,3.0,56.143916,10.191608,2016-10-29 00:24:58.501364
8442513,14168479,Entire home/apt,,24,8,5.0,5,3.0,173.0,2.0,56.144064,10.194191,2016-10-29 00:50:02.290662
10081455,23860937,Entire home/apt,,2,2,,6,3.0,210.0,1.0,56.127041,10.184106,2016-10-29 00:04:38.815008
3078101,15430615,Entire home/apt,,24,0,,3,1.0,68.0,2.0,56.14401,10.196734,2016-10-28 23:30:09.379260
4273056,22185096,Entire home/apt,,24,18,4.5,3,2.0,68.0,1.0,56.143161,10.192418,2016-10-29 00:46:20.871241
1182701,6469808,Entire home/apt,,24,5,4.5,4,1.0,132.0,2.0,56.14249,10.192264,2016-10-29 00:27:31.502120
3789791,19452496,Entire home/apt,,24,0,,4,1.0,74.0,1.0,56.141367,10.195574,2016-10-29 00:32:27.765847
6612231,22688959,Entire home/apt,,2,0,,3,1.0,52.0,1.0,56.139351,10.190073,2016-10-28 23:44:26.806172
6954413,32286236,Entire home/apt,,2,1,,6,4.0,166.0,5.0,56.139057,10.190042,2016-10-28 23:31:43.831976
1763032,1891978,Entire home/apt,,24,0,,2,1.0,53.0,2.0,56.143935,10.189394,2016-10-29 01:23:11.326958
5232880,27082208,Entire home/apt,,24,0,,4,1.0,61.0,1.0,56.145342,10.19626,2016-10-28 23:39:44.603801
10322945,28443315,Entire home/apt,,24,6,5.0,6,3.0,136.0,2.0,56.145667,10.19802,2016-10-29 00:44:47.437447
3878795,5916817,Entire home/apt,,24,33,4.5,5,1.0,83.0,1.0,56.143502,10.19102,2016-10-29 00:34:47.948613
6315131,32854956,Entire home/apt,,2,1,,2,1.0,58.0,1.0,56.139322,10.1899,2016-10-29 00:16:42.407718
1157766,6344273,Entire home/apt,,2,11,5.0,4,1.0,57.0,2.0,56.139954,10.185611,2016-10-29 01:35:58.506307
15066628,18097429,Entire home/apt,,24,0,,2,1.0,75.0,2.0,56.145295,10.187664,2016-10-29 00:29:17.959422
13133846,56487871,Entire home/apt,,1,3,4.5,2,2.0,60.0,1.0,56.141765,10.191592,2016-10-29 01:19:59.077787
6810720,22377173,Entire home/apt,,1,2,,7,4.0,166.0,1.0,56.121292,10.194918,2016-10-29 01:27:47.560478
8727897,30320002,Entire home/apt,,2,3,5.0,2,1.0,54.0,1.0,56.146172,10.185993,2016-10-29 00:03:56.484603
4725983,24364794,Entire home/apt,,24,5,5.0,4,1.0,75.0,1.0,56.147295,10.191579,2016-10-28 23:53:09.962907
14004481,73956322,Entire home/apt,,24,5,5.0,6,4.0,97.0,1.0,56.144487,10.191566,2016-10-28 23:39:01.329806
9783684,50433094,Entire home/apt,,24,0,,4,1.0,67.0,1.0,56.142798,10.202851,2016-10-29 00:28:49.186848
14002444,83672358,Entire home/apt,,2,0,,2,1.0,36.0,1.0,56.140464,10.18511,2016-10-28 23:57:31.008094
6246682,32434221,Entire home/apt,,24,0,,6,3.0,129.0,3.0,56.144985,10.200533,2016-10-29 00:17:19.544883
9304137,12610322,Entire home/apt,,2,2,,3,1.0,38.0,2.0,56.144251,10.18836,2016-10-29 01:00:10.085073
5995315,31128304,Entire home/apt,,24,3,5.0,2,1.0,89.0,2.0,56.144305,10.200422,2016-10-28 23:33:05.018415
11645929,61649938,Entire home/apt,,2,17,4.5,2,1.0,61.0,1.0,56.126336,10.185931,2016-10-28 23:38:42.913119
9147742,47628582,Entire home/apt,,2,2,,4,1.0,53.0,2.0,56.145495,10.183135,2016-10-28 23:29:54.797163
7130168,37345357,Entire home/apt,,24,0,,4,1.0,75.0,1.0,56.147703,10.191495,2016-10-28 23:30:27.508674
11814788,62927500,Entire home/apt,,2,0,,4,1.0,74.0,3.0,56.142842,10.190349,2016-10-29 00:39:17.423201
6312633,29723871,Entire home/apt,,24,12,5.0,3,1.0,61.0,1.0,56.146253,10.190502,2016-10-28 23:31:15.470358
935701,4962194,Entire home/apt,,24,8,4.0,8,3.0,225.0,5.0,56.141971,10.193993,2016-10-29 01:06:29.039506
